horizon,source,target,weighted_selection_frequency,weighted_sign_stability,weighted_mean_strength,latest_strength,strength_retention,n_contributions,weighted_mean_loss_improvement,contribution_hit_rate,contribution_t_stat,survival_score
10,pw_panama_canal_capacity_z,audusd,0.005479575510022545,1.0,0.0007571682268233736,0.0,0.0,20,-1.1115366082184472e-05,0.2452214209290785,-3.761958541061158,0.0
10,pw_suez_canal_capacity_z,audusd,0.0043659220049021,1.0,0.0014298622135983873,0.0,0.0,20,2.7228277888977376e-06,0.5477781974862918,0.1689833458457087,0.0
10,pw_suez_canal_capacity_z,cnyusd,0.0043659220049021,1.0,0.00030044372608412144,0.0,0.0,20,1.5383452086673777e-06,0.8476909298319987,5.4623007346326276,0.0
10,pw_bab_el_mandeb_strait_capacity_z,brlusd,0.0,,0.0010693168825830033,0.0,0.0,0,,,,0.0
10,pw_bab_el_mandeb_strait_capacity_z,us10y,0.0,,0.0,0.0,0.0,0,,,,0.0
10,pw_bab_el_mandeb_strait_n_total_z,sp500,0.0,,0.00022811065900491968,0.0,0.0,0,,,,0.0
10,pw_bab_el_mandeb_strait_n_total_z,brent,0.0,,0.0,0.0,0.0,0,,,,0.0
10,pw_cape_of_good_hope_capacity_z,henry_hub,0.0,,0.0,0.0,0.0,0,,,,0.0
10,pw_cape_of_good_hope_n_total_z,us2y,0.0,,0.0002569526420539755,0.0,0.0,0,,,,0.0
10,pw_cape_of_good_hope_n_total_z,us10y,0.0,,0.00010011477541874302,0.0,0.0,0,,,,0.0
10,pw_cape_of_good_hope_n_total_z,brent,0.0,,0.00020327831186648236,0.0,0.0,0,,,,0.0
10,pw_panama_canal_capacity_z,sp500,0.0,,0.00033688737003600934,0.0,0.0,0,,,,0.0
10,pw_panama_canal_capacity_z,us10y,0.0,,0.00028240975143829794,0.0,0.0,0,,,,0.0
10,pw_panama_canal_n_total_z,krwusd,0.0,,0.0006518521663584493,0.005421835385051797,8.317584361713028,0,,,,0.0
10,pw_strait_of_hormuz_n_total_z,henry_hub,0.0,,0.0025491625822155876,0.0,0.0,0,,,,0.0
10,pw_suez_canal_capacity_z,henry_hub,0.0,,0.0,0.0,0.0,0,,,,0.0
10,pw_suez_canal_n_total_z,vix,0.0,,0.0020083855948282033,0.0,0.0,0,,,,0.0
10,pw_suez_canal_n_total_z,brent,0.0,,0.0005546786198957079,0.0,0.0,0,,,,0.0
20,pw_panama_canal_n_total_z,audusd,0.9899310460033811,1.0,0.20216140728050716,0.21404852315045012,1.0588001242662952,530,3.8617460616337715e-05,0.5685382757824413,4.349639877788932,0.9646939803317435
